position,floor,packet_size,iteration,signal_power,tx_power,tx_time,rx_time,cell_id,ecl,snr,earfcn,pci,rsrq,operator_mode,used_energy,rlc_ul_bler,rlc_dl_bler,mac_ul_bler,rlc_ul,rlc_dl,mac_ul,mac_dl,mem_current_allocated,mem_total_free,mem_max_free,mem_num_allocs,mem_num_frees,primary_cell,rsrp,rssi
193,1,128,5,-913,230,503,1284,3087983,0,106,6446,280,-112,3,0.225,0,0,0,0,33,730,73,26456,15776,14168,10486,10260,1,-913,-835
193,1,128,6,-910,230,508,1698,3087983,0,105,6446,280,-111,3,0.240,0,0,0,0,33,730,73,26456,15776,14168,10501,10275,1,-910,-830
193,1,128,7,-912,230,816,2240,3087983,0,106,6446,280,-111,3,0.360,0,0,0,0,33,730,73,26456,15776,14168,10516,10290,1,-912,-834
193,1,128,8,-912,230,504,1374,3087983,0,99,6446,280,-112,3,0.236,0,0,0,0,33,730,73,26456,15776,14168,10531,10305,1,-912,-831
193,1,128,9,-916,230,502,1418,3087983,0,125,6446,280,-108,3,0.231,0,0,0,0,33,730,73,26456,15776,14168,10546,10320,1,-916,-839
194,1,16,0,-924,230,394,1408,3087983,0,104,6446,280,-111,3,0.194,0,0,0,0,33,730,73,26456,15776,14168,10561,10335,1,-924,-835
194,1,16,1,-929,230,397,1215,3087983,0,139,6446,280,-108,3,0.184,0,0,0,0,33,730,73,26456,15776,14168,10576,10350,1,-929,-854
194,1,16,2,-933,230,393,1301,3087983,0,133,6446,280,-108,3,0.185,0,0,0,0,33,730,73,26456,15776,14168,10591,10365,1,-933,-856
194,1,16,3,-931,230,396,1066,3087983,0,124,6446,280,-108,3,0.186,0,0,0,0,33,730,73,26456,15776,14168,10606,10380,1,-931,-852
194,1,16,4,-933,230,396,1151,3087983,0,129,6446,280,-108,3,0.182,0,0,0,0,33,730,73,26456,15776,14168,10621,10395,1,-933,-855
194,1,16,5,-932,230,396,1227,3087983,0,141,6446,280,-108,3,0.183,0,0,0,0,33,730,73,26456,15776,14168,10636,10410,1,-932,-855
194,1,16,6,-926,230,395,1303,3087983,0,141,6446,280,-108,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,10651,10425,1,-926,-851
194,1,16,7,-931,230,395,1062,3087983,0,117,6446,280,-108,3,0.184,0,0,0,0,33,730,73,26456,15776,14168,10666,10440,1,-931,-845
194,1,16,8,-925,230,802,1707,3087983,0,113,6446,280,-109,3,0.344,0,0,0,0,33,730,73,26456,15776,14168,10681,10455,1,-925,-847
194,1,16,9,-927,230,393,1224,3087983,0,141,6446,280,-108,3,0.183,0,0,0,0,33,730,73,26456,15776,14168,10696,10470,1,-927,-850
194,1,32,0,-925,230,405,1238,3087983,0,131,6446,280,-108,3,0.194,0,0,0,0,33,730,73,26456,15776,14168,10711,10485,1,-925,-840
194,1,32,1,-927,230,406,1354,3087983,0,129,6446,280,-108,3,0.195,0,0,0,0,33,730,73,26456,15776,14168,10726,10500,1,-927,-850
194,1,32,2,-930,230,405,1386,3087983,0,134,6446,280,-108,3,0.192,0,0,0,0,33,730,73,26456,15776,14168,10741,10515,1,-930,-852
194,1,32,3,-930,230,405,1331,3087983,0,121,6446,280,-108,3,0.190,0,0,0,0,33,730,73,26456,15776,14168,10756,10530,1,-930,-849
194,1,32,4,-934,230,403,1355,3087983,0,126,6446,280,-108,3,0.190,0,0,0,0,33,730,73,26456,15776,14168,10771,10545,1,-934,-849
194,1,32,5,-933,230,404,1068,3087983,0,122,6446,280,-109,3,0.187,0,0,0,0,33,730,73,26456,15776,14168,10786,10560,1,-933,-857
194,1,32,6,-931,230,403,1098,3087983,0,126,6446,280,-109,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,10801,10575,1,-931,-854
194,1,32,7,-935,230,402,1121,3087983,0,124,6446,280,-109,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,10816,10590,1,-935,-857
194,1,32,8,-929,230,402,1150,3087983,0,131,6446,280,-108,3,0.191,0,0,0,0,33,730,73,26456,15776,14168,10831,10605,1,-929,-852
194,1,32,9,-934,230,816,1809,3087983,0,119,6446,280,-108,3,0.353,0,0,0,0,33,730,73,26456,15776,14168,10846,10620,1,-934,-854
194,1,64,0,-932,230,357,1148,3087983,0,126,6446,280,-108,3,0.165,0,0,0,0,33,730,73,26456,15776,14168,10861,10635,1,-932,-856
194,1,64,1,-932,230,353,1333,3087983,0,119,6446,280,-108,3,0.166,0,0,0,0,33,730,73,26456,15776,14168,10876,10650,1,-932,-845
194,1,64,2,-935,230,355,1237,3087983,0,135,6446,280,-108,3,0.165,0,0,0,0,33,730,73,26456,15776,14168,10891,10665,1,-935,-859
194,1,64,3,-933,230,352,1181,3087983,0,126,6446,280,-109,3,0.165,0,0,0,0,33,730,73,26456,15776,14168,10906,10680,1,-933,-849
194,1,64,4,-931,230,355,1177,3087983,0,135,6446,280,-108,3,0.164,0,0,0,0,33,730,73,26456,15776,14168,10921,10695,1,-931,-855
194,1,64,5,-933,230,359,1413,3087983,0,133,6446,280,-108,3,0.173,0,0,0,0,33,730,73,26456,15776,14168,10936,10710,1,-933,-855
194,1,64,6,-933,230,355,1275,3087983,0,130,6446,280,-109,3,0.165,0,0,0,0,33,730,73,26456,15776,14168,10951,10725,1,-933,-848
194,1,64,7,-938,230,351,1199,3087983,0,126,6446,280,-109,3,0.162,0,0,0,0,33,730,73,26456,15776,14168,10966,10740,1,-938,-854
194,1,64,8,-924,230,351,1112,3087983,0,133,6446,280,-108,3,0.168,0,0,0,0,33,730,73,26456,15776,14168,10981,10755,1,-924,-849
194,1,64,9,-937,230,358,1431,3087983,0,128,6446,280,-108,3,0.171,0,0,0,0,33,730,73,26456,15776,14168,10996,10770,1,-937,-859
194,1,128,0,-927,230,815,1961,3087983,0,143,6446,280,-108,3,0.352,0,0,0,0,33,730,73,26456,15776,14168,11011,10785,1,-927,-850
194,1,128,1,-926,230,505,1099,3087983,0,130,6446,280,-108,3,0.224,0,0,0,0,33,730,73,26456,15776,14168,11026,10800,1,-926,-841
194,1,128,2,-926,230,503,1133,3087983,0,131,6446,280,-108,3,0.224,0,0,0,0,33,730,73,26456,15776,14168,11041,10815,1,-926,-849
194,1,128,3,-922,230,505,1163,3087983,0,119,6446,280,-109,3,0.225,0,0,0,0,33,730,73,26456,15776,14168,11056,10830,1,-922,-836
194,1,128,4,-932,230,508,1273,3087983,0,123,6446,280,-108,3,0.228,0,0,0,0,33,730,73,26456,15776,14168,11071,10845,1,-932,-854
194,1,128,5,-923,230,505,1232,3087983,0,128,6446,280,-108,3,0.225,0,0,0,0,33,730,73,26456,15776,14168,11086,10860,1,-923,-838
194,1,128,6,-927,230,507,1344,3087983,0,132,6446,280,-108,3,0.227,0,0,0,0,33,730,73,26456,15776,14168,11101,10875,1,-927,-849
194,1,128,7,-928,230,507,1303,3087983,0,124,6446,280,-108,3,0.227,0,0,0,0,33,730,73,26456,15776,14168,11116,10890,1,-928,-843
194,1,128,8,-934,230,505,1095,3087983,0,120,6446,280,-108,3,0.226,0,0,0,0,33,730,73,26456,15776,14168,11131,10905,1,-934,-848
194,1,128,9,-934,230,506,1368,3087983,0,124,6446,280,-108,3,0.232,0,0,0,0,33,730,73,26456,15776,14168,11146,10920,1,-934,-849
195,1,16,0,-910,230,1107,2312,3087983,0,106,6446,280,-112,3,0.182,0,0,0,0,33,730,73,26456,15776,14168,11761,11535,1,-910,-831
195,1,16,1,-897,230,394,1229,3087983,0,143,6446,280,-108,3,0.186,0,0,0,0,33,730,73,26456,15776,14168,11776,11550,1,-897,-820
195,1,16,2,-897,230,397,1294,3087983,0,111,6446,280,-109,3,0.190,0,0,0,0,33,730,73,26456,15776,14168,11791,11565,1,-897,-814
195,1,16,3,-895,230,394,1364,3087983,0,131,6446,280,-108,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,11806,11580,1,-895,-817
195,1,16,4,-892,230,394,1435,3087983,0,130,6446,280,-108,3,0.189,0,0,0,0,33,730,73,26456,15776,14168,11821,11595,1,-892,-815
195,1,16,5,-892,230,799,2072,3087983,0,100,6446,280,-108,3,0.348,0,0,0,0,33,730,73,26456,15776,14168,11836,11610,1,-892,-813
195,1,16,6,-896,230,394,1261,3087983,0,121,6446,280,-109,3,0.187,0,0,0,0,33,730,73,26456,15776,14168,11851,11625,1,-896,-818
195,1,16,7,-894,230,394,1339,3087983,0,116,6446,280,-108,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,11866,11640,1,-894,-815
195,1,16,8,-895,230,396,1412,3087983,0,130,6446,280,-108,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,11881,11655,1,-895,-809
195,1,16,9,-896,230,400,1170,3087983,0,128,6446,280,-109,3,0.186,0,0,0,0,33,730,73,26456,15776,14168,11896,11670,1,-896,-819
195,1,32,0,-894,230,407,1261,3087983,0,109,6446,280,-111,3,0.193,0,0,0,0,33,730,73,26456,15776,14168,11911,11685,1,-894,-815
195,1,32,1,-898,230,403,1520,3087983,0,122,6446,280,-108,3,0.192,0,0,0,0,33,730,73,26456,15776,14168,11926,11700,1,-898,-819
195,1,32,2,-895,230,403,1213,3087983,0,111,6446,280,-108,3,0.191,0,0,0,0,33,730,73,26456,15776,14168,11941,11715,1,-895,-813
195,1,32,3,-894,230,403,1236,3087983,0,124,6446,280,-110,3,0.191,0,0,0,0,33,730,73,26456,15776,14168,11956,11730,1,-894,-816
195,1,32,4,-898,230,406,1329,3087983,0,121,6446,280,-108,3,0.192,0,0,0,0,33,730,73,26456,15776,14168,11971,11745,1,-898,-820
195,1,32,5,-900,230,402,1266,3087983,0,117,6446,280,-110,3,0.190,0,0,0,0,33,730,73,26456,15776,14168,11986,11760,1,-900,-823
195,1,32,6,-895,230,811,1846,3087983,0,126,6446,280,-108,3,0.350,0,0,0,0,33,730,73,26456,15776,14168,12001,11775,1,-895,-817
195,1,32,7,-891,230,405,1295,3087983,0,138,6446,280,-108,3,0.193,0,0,0,0,33,730,73,26456,15776,14168,12016,11790,1,-891,-806
195,1,32,8,-898,230,403,1323,3087983,0,126,6446,280,-109,3,0.190,0,0,0,0,33,730,73,26456,15776,14168,12031,11805,1,-898,-821
195,1,32,9,-895,230,404,1419,3087983,0,125,6446,280,-108,3,0.193,0,0,0,0,33,730,73,26456,15776,14168,12046,11820,1,-895,-816
195,1,64,0,-897,230,352,1222,3087983,0,121,6446,280,-108,3,0.167,0,0,0,0,33,730,73,26456,15776,14168,12061,11835,1,-897,-819
195,1,64,1,-895,230,357,1533,3087983,0,131,6446,280,-108,3,0.170,0,0,0,0,33,730,73,26456,15776,14168,12076,11850,1,-895,-819
195,1,64,2,-897,230,353,1378,3087983,0,129,6446,280,-109,3,0.168,0,0,0,0,33,730,73,26456,15776,14168,12091,11865,1,-897,-814
195,1,64,3,-896,230,353,1290,3087983,0,112,6446,280,-108,3,0.167,0,0,0,0,33,730,73,26456,15776,14168,12106,11880,1,-896,-809
195,1,64,4,-896,230,354,1186,3087983,0,130,6446,280,-108,3,0.167,0,0,0,0,33,730,73,26456,15776,14168,12121,11895,1,-896,-820
195,1,64,5,-899,230,357,1498,3087983,0,128,6446,280,-108,3,0.170,0,0,0,0,33,730,73,26456,15776,14168,12136,11910,1,-899,-822
195,1,64,6,-898,230,353,1332,3087983,0,115,6446,280,-108,3,0.169,0,0,0,0,33,730,73,26456,15776,14168,12151,11925,1,-898,-820
195,1,64,7,-898,230,759,2202,3087983,0,115,6446,280,-108,3,0.339,0,0,0,0,33,730,73,26456,15776,14168,12166,11940,1,-898,-812
195,1,64,8,-898,230,355,1552,3087983,0,124,6446,280,-108,3,0.169,0,0,0,0,33,730,73,26456,15776,14168,12181,11955,1,-898,-821
195,1,64,9,-893,230,351,1384,3087983,0,93,6446,280,-113,3,0.169,0,0,0,0,33,730,73,26456,15776,14168,12196,11970,1,-893,-814
195,1,128,0,-896,230,504,1414,3087983,0,113,6446,280,-110,3,0.229,0,0,0,0,33,730,73,26456,15776,14168,12211,11985,1,-896,-818
195,1,128,1,-892,230,503,1435,3087983,0,124,6446,280,-109,3,0.230,0,0,0,0,33,730,73,26456,15776,14168,12226,12000,1,-892,-818
195,1,128,2,-895,230,505,1456,3087983,0,111,6446,280,-110,3,0.229,0,0,0,0,33,730,73,26456,15776,14168,12241,12015,1,-895,-816
195,1,128,3,-891,230,507,1234,3087983,0,115,6446,280,-110,3,0.228,0,0,0,0,33,730,73,26456,15776,14168,12256,12030,1,-891,-813
195,1,128,4,-896,230,508,1568,3087983,0,113,6446,280,-108,3,0.232,0,0,0,0,33,730,73,26456,15776,14168,12271,12045,1,-896,-810
195,1,128,5,-899,230,502,1193,3087983,0,129,6446,280,-108,3,0.228,0,0,0,0,33,730,73,26456,15776,14168,12286,12060,1,-899,-820
195,1,128,6,-899,230,507,1207,3087983,0,108,6446,280,-109,3,0.228,0,0,0,0,33,730,73,26456,15776,14168,12301,12075,1,-899,-812
195,1,128,7,-897,230,503,1232,3087983,0,116,6446,280,-108,3,0.227,0,0,0,0,33,730,73,26456,15776,14168,12316,12090,1,-897,-818
195,1,128,8,-899,230,821,2066,3087983,0,110,6446,280,-109,3,0.355,0,0,0,0,33,730,73,26456,15776,14168,12331,12105,1,-899,-812
195,1,128,9,-891,230,508,1353,3087983,0,121,6446,280,-109,3,0.231,0,0,0,0,33,730,73,26456,15776,14168,12346,12120,1,-891,-813
196,1,16,0,-883,230,396,1060,3087983,0,180,6446,280,-108,3,0.179,0,0,0,0,33,730,73,26456,15776,14168,12361,12135,1,-883,-802
196,1,16,1,-920,230,394,1451,3087983,0,148,6446,280,-108,3,0.190,0,0,0,0,33,730,73,26456,15776,14168,12376,12150,1,-920,-845
196,1,16,2,-915,230,394,1195,3087983,0,158,6446,280,-108,3,0.185,0,0,0,0,33,730,73,26456,15776,14168,12391,12165,1,-915,-840
196,1,16,3,-917,230,398,1255,3087983,0,171,6446,280,-108,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,12406,12180,1,-917,-843
196,1,16,4,-917,230,396,1319,3087983,0,160,6446,280,-108,3,0.184,0,0,0,0,33,730,73,26456,15776,14168,12421,12195,1,-917,-843
196,1,16,5,-919,230,394,1060,3087983,0,161,6446,280,-108,3,0.182,0,0,0,0,33,730,73,26456,15776,14168,12436,12210,1,-919,-844
196,1,16,6,-920,230,393,1446,3087983,0,166,6446,280,-108,3,0.190,0,0,0,0,33,730,73,26456,15776,14168,12451,12225,1,-920,-845
196,1,16,7,-921,230,395,1188,3087983,0,149,6446,280,-108,3,0.184,0,0,0,0,33,730,73,26456,15776,14168,12466,12240,1,-921,-844
196,1,16,8,-918,230,397,1258,3087983,0,144,6446,280,-108,3,0.190,0,0,0,0,33,730,73,26456,15776,14168,12481,12255,1,-918,-836
196,1,16,9,-920,230,804,1893,3087983,0,135,6446,280,-108,3,0.350,0,0,0,0,33,730,73,26456,15776,14168,12496,12270,1,-920,-837
196,1,32,0,-919,230,402,1333,3087983,0,161,6446,280,-108,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,12511,12285,1,-919,-844
196,1,32,1,-919,230,401,1346,3087983,0,159,6446,280,-108,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,12526,12300,1,-919,-844
196,1,32,2,-918,230,405,1356,3087983,0,159,6446,280,-108,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,12541,12315,1,-918,-844
196,1,32,3,-919,230,406,1047,3087983,0,167,6446,280,-108,3,0.187,0,0,0,0,33,730,73,26456,15776,14168,12556,12330,1,-919,-845
196,1,32,4,-921,230,404,1057,3087983,0,157,6446,280,-108,3,0.186,0,0,0,0,33,730,73,26456,15776,14168,12571,12345,1,-921,-846
196,1,32,5,-921,230,402,1147,3087983,0,164,6446,280,-108,3,0.190,0,0,0,0,33,730,73,26456,15776,14168,12586,12360,1,-921,-846
196,1,32,6,-917,230,405,1074,3087983,0,156,6446,280,-108,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,12601,12375,1,-917,-841
196,1,32,7,-921,230,406,1489,3087983,0,150,6446,280,-108,3,0.196,0,0,0,0,33,730,73,26456,15776,14168,12616,12390,1,-921,-845
196,1,32,8,-921,230,404,1109,3087983,0,166,6446,280,-108,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,12631,12405,1,-921,-847
196,1,32,9,-922,230,401,1125,3087983,0,154,6446,280,-108,3,0.187,0,0,0,0,33,730,73,26456,15776,14168,12646,12420,1,-922,-847
196,1,64,0,-921,230,760,2270,3087983,0,160,6446,280,-108,3,0.338,0,0,0,0,33,730,73,26456,15776,14168,12661,12435,1,-921,-839
196,1,64,1,-921,230,356,1307,3087983,0,162,6446,280,-108,3,0.166,0,0,0,0,33,730,73,26456,15776,14168,12676,12450,1,-921,-847
196,1,64,2,-922,230,355,1223,3087983,0,154,6446,280,-108,3,0.165,0,0,0,0,33,730,73,26456,15776,14168,12691,12465,1,-922,-848
196,1,64,3,-921,230,354,1052,3087983,0,151,6446,280,-108,3,0.164,0,0,0,0,33,730,73,26456,15776,14168,12706,12480,1,-921,-847
196,1,64,4,-921,230,360,1353,3087983,0,152,6446,280,-108,3,0.173,0,0,0,0,33,730,73,26456,15776,14168,12721,12495,1,-921,-845
196,1,64,5,-919,230,354,1266,3087983,0,158,6446,280,-108,3,0.165,0,0,0,0,33,730,73,26456,15776,14168,12736,12510,1,-919,-845
196,1,64,6,-923,230,352,1094,3087983,0,154,6446,280,-108,3,0.163,0,0,0,0,33,730,73,26456,15776,14168,12751,12525,1,-923,-848
196,1,64,7,-921,230,356,1397,3087983,0,157,6446,280,-108,3,0.171,0,0,0,0,33,730,73,26456,15776,14168,12766,12540,1,-921,-846
196,1,64,8,-922,230,354,1307,3087983,0,156,6446,280,-108,3,0.166,0,0,0,0,33,730,73,26456,15776,14168,12781,12555,1,-922,-847
196,1,64,9,-919,230,352,1136,3087983,0,145,6446,280,-108,3,0.163,0,0,0,0,33,730,73,26456,15776,14168,12796,12570,1,-919,-845
196,1,128,0,-921,230,508,1231,3087983,0,143,6446,280,-108,3,0.233,0,0,0,0,33,730,73,26456,15776,14168,12811,12585,1,-921,-837
196,1,128,1,-919,230,816,2062,3087983,0,158,6446,280,-108,3,0.355,0,0,0,0,33,730,73,26456,15776,14168,12826,12600,1,-919,-845
196,1,128,2,-923,230,504,1188,3087983,0,128,6446,280,-108,3,0.225,0,0,0,0,33,730,73,26456,15776,14168,12841,12615,1,-923,-846
196,1,128,3,-921,230,503,1205,3087983,0,166,6446,280,-108,3,0.226,0,0,0,0,33,730,73,26456,15776,14168,12856,12630,1,-921,-847
196,1,128,4,-921,230,506,1218,3087983,0,145,6446,280,-108,3,0.226,0,0,0,0,33,730,73,26456,15776,14168,12871,12645,1,-921,-846
196,1,128,5,-921,230,507,1310,3087983,0,147,6446,280,-108,3,0.232,0,0,0,0,33,730,73,26456,15776,14168,12886,12660,1,-921,-845
196,1,128,6,-922,230,505,1330,3087983,0,139,6446,280,-108,3,0.229,0,0,0,0,33,730,73,26456,15776,14168,12901,12675,1,-922,-839
196,1,128,7,-921,230,504,1277,3087983,0,161,6446,280,-108,3,0.227,0,0,0,0,33,730,73,26456,15776,14168,12916,12690,1,-921,-848
196,1,128,8,-925,230,506,1293,3087983,0,137,6446,280,-108,3,0.226,0,0,0,0,33,730,73,26456,15776,14168,12931,12705,1,-925,-849
196,1,128,9,-924,230,507,1394,3087983,0,148,6446,280,-108,3,0.229,0,0,0,0,33,730,73,26456,15776,14168,12946,12720,1,-924,-848
197,1,16,0,-927,230,393,1156,3087983,0,119,6446,280,-109,3,0.186,0,0,0,0,33,730,73,26456,15776,14168,12961,12735,1,-927,-851
197,1,16,1,-911,230,398,1533,3087983,0,154,6446,280,-108,3,0.198,0,0,0,0,33,730,73,26456,15776,14168,12976,12750,1,-911,-836
197,1,16,2,-920,230,806,1853,3087983,0,141,6446,280,-108,3,0.347,0,0,0,0,33,730,73,26456,15776,14168,12991,12765,1,-920,-844
197,1,16,3,-927,230,397,1352,3087983,0,117,6446,280,-108,3,0.187,0,0,0,0,33,730,73,26456,15776,14168,13006,12780,1,-927,-840
197,1,16,4,-925,230,396,1101,3087983,0,128,6446,280,-108,3,0.184,0,0,0,0,33,730,73,26456,15776,14168,13021,12795,1,-925,-848
197,1,16,5,-927,230,393,1164,3087983,0,130,6446,280,-108,3,0.183,0,0,0,0,33,730,73,26456,15776,14168,13036,12810,1,-927,-849
197,1,16,6,-921,230,394,1226,3087983,0,123,6446,280,-108,3,0.184,0,0,0,0,33,730,73,26456,15776,14168,13051,12825,1,-921,-844
197,1,16,7,-917,230,395,1287,3087983,0,141,6446,280,-108,3,0.183,0,0,0,0,33,730,73,26456,15776,14168,13066,12840,1,-917,-842
197,1,16,8,-920,230,396,1350,3087983,0,134,6446,280,-109,3,0.185,0,0,0,0,33,730,73,26456,15776,14168,13081,12855,1,-920,-845
197,1,16,9,-919,230,393,1403,3087983,0,128,6446,280,-109,3,0.191,0,0,0,0,33,730,73,26456,15776,14168,13096,12870,1,-919,-842
197,1,32,0,-923,230,405,1148,3087983,0,124,6446,280,-109,3,0.187,0,0,0,0,33,730,73,26456,15776,14168,13111,12885,1,-923,-846
197,1,32,1,-926,230,404,1151,3087983,0,110,6446,280,-108,3,0.189,0,0,0,0,33,730,73,26456,15776,14168,13126,12900,1,-926,-845
197,1,32,2,-930,230,407,1159,3087983,0,123,6446,280,-108,3,0.190,0,0,0,0,33,730,73,26456,15776,14168,13141,12915,1,-930,-853
197,1,32,3,-927,230,814,1732,3087983,0,85,6446,280,-111,3,0.352,0,0,0,0,33,730,73,26456,15776,14168,13156,12930,1,-927,-839
197,1,32,4,-926,230,402,1263,3087983,0,113,6446,280,-108,3,0.189,0,0,0,0,33,730,73,26456,15776,14168,13171,12945,1,-926,-847
197,1,32,5,-926,230,405,1188,3087983,0,100,6446,280,-109,3,0.188,0,0,0,0,33,730,73,26456,15776,14168,13186,12960,1,-926,-844
197,1,32,6,-923,230,404,1508,3087983,0,128,6446,280,-108,3,0.197,0,0,0,0,33,730,73,26456,15776,14168,13201,12975,1,-923,-847
197,1,32,7,-921,230,404,1283,3087983,0,121,6446,280,-109,3,0.191,0,0,0,0,33,730,73,26456,15776,14168,13216,12990,1,-921,-843
197,1,32,8,-924,230,404,1297,3087983,0,112,6446,280,-109,3,0.190,0,0,0,0,33,730,73,26456,15776,14168,13231,13005,1,-924,-847
197,1,32,9,-922,230,405,1233,3087983,0,110,6446,280,-108,3,0.189,0,0,0,0,33,730,73,26456,15776,14168,13246,13020,1,-922,-841
197,1,64,0,-924,230,355,1101,3087983,0,132,6446,280,-108,3,0.165,0,0,0,0,33,730,73,26456,15776,14168,13261,13035,1,-924,-848
197,1,64,1,-922,230,355,1408,3087983,0,126,6446,280,-108,3,0.165,0,0,0,0,33,730,73,26456,15776,14168,13276,13050,1,-922,-845
197,1,64,2,-925,230,352,1238,3087983,0,114,6446,280,-109,3,0.165,0,0,0,0,33,730,73,26456,15776,14168,13291,13065,1,-925,-847
197,1,64,3,-925,230,354,1140,3087983,0,126,6446,280,-108,3,0.165,0,0,0,0,33,730,73,26456,15776,14168,13306,13080,1,-925,-849
197,1,64,4,-928,230,761,2314,3087983,0,102,6446,280,-109,3,0.342,0,0,0,0,33,730,73,26456,15776,14168,13321,13095,1,-928,-849
197,1,64,5,-928,230,353,1264,3087983,0,121,6446,280,-109,3,0.176,0,0,0,0,33,730,73,26456,15776,14168,13336,13110,1,-928,-851
197,1,64,6,-929,230,357,1563,3087983,0,131,6446,280,-109,3,0.172,0,0,0,0,33,730,73,26456,15776,14168,13351,13125,1,-929,-852
197,1,64,7,-931,230,357,1154,3087983,0,117,6446,280,-110,3,0.167,0,0,0,0,33,730,73,26456,15776,14168,13366,13140,1,-931,-854
197,1,64,8,-927,230,352,1301,3087983,0,117,6446,280,-109,3,0.166,0,0,0,0,33,730,73,26456,15776,14168,13381,13155,1,-927,-850
197,1,64,9,-927,230,354,1198,3087983,0,132,6446,280,-108,3,0.166,0,0,0,0,33,730,73,26456,15776,14168,13396,13170,1,-927,-852
197,1,128,0,-927,230,508,1297,3087983,0,118,6446,280,-109,3,0.227,0,0,0,0,33,730,73,26456,15776,14168,13411,13185,1,-927,-848
197,1,128,1,-926,230,507,1232,3087983,0,126,6446,280,-109,3,0.226,0,0,0,0,33,730,73,26456,15776,14168,13426,13200,1,-926,-842
197,1,128,2,-921,230,503,1247,3087983,0,129,6446,280,-108,3,0.225,0,0,0,0,33,730,73,26456,15776,14168,13441,13215,1,-921,-844
197,1,128,3,-925,230,505,1258,3087983,0,110,6446,280,-109,3,0.226,0,0,0,0,33,730,73,26456,15776,14168,13456,13230,1,-925,-841
197,1,128,4,-929,230,503,1272,3087983,0,114,6446,280,-108,3,0.231,0,0,0,0,33,730,73,26456,15776,14168,13471,13245,1,-929,-851
197,1,128,5,-927,230,820,2102,3087983,0,113,6446,280,-109,3,0.355,0,0,0,0,33,730,73,26456,15776,14168,13486,13260,1,-927,-840
197,1,128,6,-923,230,503,1303,3087983,0,124,6446,280,-108,3,0.232,0,0,0,0,33,730,73,26456,15776,14168,13501,13275,1,-923,-847
197,1,128,7,-923,230,506,1323,3087983,0,122,6446,280,-108,3,0.232,0,0,0,0,33,730,73,26456,15776,14168,13516,13290,1,-923,-837
197,1,128,8,-925,230,506,1030,3087983,0,109,6446,280,-110,3,0.224,0,0,0,0,33,730,73,26456,15776,14168,13531,13305,1,-925,-847
197,1,128,9,-928,230,506,1362,3087983,0,116,6446,280,-108,3,0.232,0,0,0,0,33,730,73,26456,15776,14168,13546,13320,1,-928,-842
198,1,16,0,-914,230,396,1466,3087983,0,129,6446,280,-110,3,0.197,0,0,0,0,33,730,73,26456,15776,14168,13561,13335,1,-914,-835
198,1,16,1,-893,230,392,1215,3087983,0,189,6446,280,-108,3,0.187,0,0,0,0,33,730,73,26456,15776,14168,13576,13350,1,-893,-820
198,1,16,2,-891,230,393,1273,3087983,0,169,6446,280,-108,3,0.186,0,0,0,0,33,730,73,26456,15776,14168,13591,13365,1,-891,-817
198,1,16,3,-893,230,395,1647,3087983,0,171,6446,280,-108,3,0.200,0,0,0,0,33,730,73,26456,15776,14168,13606,13380,1,-893,-819
198,1,16,4,-893,230,396,1387,3087983,0,180,6446,280,-108,3,0.192,0,0,0,0,33,730,73,26456,15776,14168,13621,13395,1,-893,-819
198,1,16,5,-894,230,393,1445,3087983,0,168,6446,280,-108,3,0.194,0,0,0,0,33,730,73,26456,15776,14168,13636,13410,1,-894,-820
198,1,16,6,-893,230,801,2075,3087983,0,168,6446,280,-108,3,0.354,0,0,0,0,33,730,73,26456,15776,14168,13651,13425,1,-893,-819
198,1,16,7,-894,230,397,1577,3087983,0,183,6446,280,-108,3,0.195,0,0,0,0,33,730,73,26456,15776,14168,13666,13440,1,-894,-820
198,1,16,8,-894,230,398,1314,3087983,0,173,6446,280,-108,3,0.194,0,0,0,0,33,730,73,26456,15776,14168,13681,13455,1,-894,-812
198,1,16,9,-895,230,394,1376,3087983,0,169,6446,280,-108,3,0.195,0,0,0,0,33,730,73,26456,15776,14168,13696,13470,1,-895,-813
198,1,32,0,-894,230,405,1458,3087983,0,169,6446,280,-108,3,0.194,0,0,0,0,33,730,73,26456,15776,14168,13711,13485,1,-894,-820
198,1,32,1,-896,230,404,1380,3087983,0,156,6446,280,-108,3,0.199,0,0,0,0,33,730,73,26456,15776,14168,13726,13500,1,-896,-820
198,1,32,2,-896,230,403,1074,3087983,0,159,6446,280,-108,3,0.186,0,0,0,0,33,730,73,26456,15776,14168,13741,13515,1,-896,-820
198,1,32,3,-894,230,405,1477,3087983,0,168,6446,280,-108,3,0.199,0,0,0,0,33,730,73,26456,15776,14168,13756,13530,1,-894,-820
